,length,diameter,mass,motor_thrust,burn_time,cg,cp,material,wind_speed,temperature,humidity,stable
130,67.57,5.81,1312.9,74.6,0.78,36.8,51.8,0,28.3,26.7,37.4,0
112,113.67,3.66,1432.7,120.7,1.75,50.56,86.88,1,20.1,26.5,52.7,0
100,32.83,3.84,1198.2,129.9,0.92,13.51,20.01,0,24.7,24.2,63.5,0
112,113.67,3.66,1432.7,120.7,1.75,50.56,86.88,1,20.1,26.5,52.7,0
183,108.96,9.2,828.8,101.9,0.65,63.89,73.81,0,5.8,13.7,41.8,1
80,107.68,9.29,1129.4,172.6,0.96,60.01,84.58,2,8.1,26.5,71.2,1
186,103.55,5.33,575.9,137.5,1.88,55.67,86.16,2,22.6,33.4,38.8,0
112,113.67,3.66,1432.7,120.7,1.75,50.56,86.88,1,20.1,26.5,52.7,0
1,115.56,4.05,1402.6,91.8,0.81,58.75,70.19,0,2.7,15.2,33.5,1
129,75.97,5.11,1364.7,74.5,1.02,34.33,56.94,0,8.4,32.4,65.0,0
219,35.94179558929335,4.917743838243063,1219.0717996842848,146.82513210761994,1.178051341551156,15.331538881537572,28.49533528982919,1,22.72666621166763,27.084103229101157,49.534868574878615,0
53,110.53,5.56,1406.4,161.8,2.3,61.87,70.47,1,1.8,34.8,76.2,1
86,95.66,6.53,545.4,135.7,1.81,50.0,59.92,0,1.6,37.0,66.3,1
228,86.1493545048726,7.3855591640077325,1120.6742949931627,156.09382438963732,1.7616612539884018,35.442933394108984,66.68309688913824,0,27.149529995441824,36.15047000455817,44.444619154891384,0
223,40.80246080251083,7.863569932632538,791.5250523578612,81.52569574125907,1.0977853248229017,18.25011131860145,29.338433331367096,1,23.437987018881344,31.01308277193782,44.936725721949216,0
224,111.63614242929462,4.183687877487013,1465.9480908265011,88.97425765456585,1.9205030298794925,50.21290454631675,75.93126972416687,1,17.11619697710888,25.525696972117185,52.82178787848535,0
128,30.63,6.23,556.4,80.2,1.77,14.54,24.43,2,24.8,39.4,47.6,0
146,84.86,7.63,613.6,107.6,0.77,47.48,59.72,2,24.6,32.7,35.3,0
125,68.44,8.3,968.7,176.3,0.54,34.92,47.98,0,10.4,26.3,33.0,1
129,75.97,5.11,1364.7,74.5,1.02,34.33,56.94,0,8.4,32.4,65.0,0
52,114.55,9.03,924.2,138.0,0.92,67.33,72.76,2,19.0,33.4,46.1,1
171,31.49,3.62,1283.7,177.0,2.37,18.78,20.6,1,3.7,25.7,73.8,1
217,60.35638170514974,5.917806909413903,955.3110856127869,75.6159662522202,0.5577225399644378,29.318156145647407,46.095746252219826,2,20.417562877442233,12.38100603907577,57.27983126110107,0
159,95.54,7.24,1120.3,168.3,1.98,38.77,74.3,0,26.9,36.4,43.8,0
197,110.74,6.29,672.3,134.8,0.77,65.75,74.71,0,19.0,36.2,39.4,1
159,95.54,7.24,1120.3,168.3,1.98,38.77,74.3,0,26.9,36.4,43.8,0
67,102.2,8.07,1368.6,74.1,0.86,43.14,76.03,2,23.2,29.8,20.8,0
182,113.22,7.59,992.6,87.8,0.71,59.61,100.86,2,16.9,25.1,22.0,1
202,30.671729640626104,9.068134878651033,546.6485925114862,63.20864067723264,1.77180039134669,12.781059762909674,25.405934065854062,0,11.75598374406057,21.432003612430986,37.120653320741084,0
183,108.96,9.2,828.8,101.9,0.65,63.89,73.81,0,5.8,13.7,41.8,1
122,58.62,7.79,1469.9,60.0,2.29,33.56,50.5,2,6.8,19.5,45.7,0
144,55.64,6.09,1118.1,84.8,0.91,25.23,45.78,1,4.2,20.3,59.6,1
37,38.79,3.66,1321.9,86.4,1.22,21.14,28.78,2,24.3,29.6,53.9,0
23,62.97,5.89,994.4,122.7,1.3,37.42,55.61,2,15.5,35.0,68.1,1
68,36.71,5.84,723.6,78.0,2.22,17.29,28.63,1,7.9,34.1,37.0,1
115,108.43,8.02,526.4,189.4,1.37,55.95,85.99,2,23.6,18.2,44.2,0
97,68.48,4.9,577.7,137.2,2.29,29.95,43.24,1,5.1,36.9,49.7,1
197,110.74,6.29,672.3,134.8,0.77,65.75,74.71,0,19.0,36.2,39.4,1
213,50.733776514133645,7.947428378249525,1121.590625491461,109.38378113309417,0.9321223937855787,22.921883805280473,37.83488346721714,1,28.027042713620734,35.05541192335746,47.04060858829458,0
138,62.73,6.58,950.5,115.9,0.74,31.12,39.0,0,11.9,13.2,72.3,1
143,57.08,6.32,1171.7,125.4,2.16,29.29,46.7,2,21.6,14.5,27.6,0
96,77.05,8.5,1083.7,93.3,1.09,34.22,50.1,1,22.6,24.3,57.5,0
200,68.33907470881434,4.979662371727148,924.0630697050134,72.18896470832047,1.2904277641694963,34.75123746188104,56.00715995657657,1,19.03558588332819,24.327249584020464,54.051352038449664,0
123,39.9,5.32,1342.1,161.2,2.1,22.42,26.56,0,10.3,36.4,28.5,1
186,103.55,5.33,575.9,137.5,1.88,55.67,86.16,2,22.6,33.4,38.8,0
69,118.82,5.41,1463.2,92.8,2.39,54.35,81.69,0,19.4,13.2,22.7,1
207,50.07753055511682,7.449217655544451,1124.762699360684,174.49814614845823,2.025821284890389,27.572178323323886,36.51914350148278,1,25.817167238424485,15.740674840171051,29.808027463749713,0
92,98.47,8.85,777.4,126.1,2.16,51.36,75.85,0,17.4,17.7,72.9,1
2,95.88,4.55,1005.3,76.6,1.65,55.09,58.16,2,21.5,29.7,62.2,0
147,75.24,3.79,1171.6,131.5,2.3,40.0,53.52,2,9.7,32.3,76.8,1
186,103.55,5.33,575.9,137.5,1.88,55.67,86.16,2,22.6,33.4,38.8,0
163,78.22,7.05,514.5,161.6,1.28,42.92,61.75,0,24.8,29.7,31.2,0
146,84.86,7.63,613.6,107.6,0.77,47.48,59.72,2,24.6,32.7,35.3,0
89,72.5,7.34,1390.3,78.1,0.99,32.36,45.21,1,29.9,39.3,63.9,0
194,60.51,5.72,1396.8,52.7,1.22,24.76,42.42,0,5.3,15.4,49.1,0
146,84.86,7.63,613.6,107.6,0.77,47.48,59.72,2,24.6,32.7,35.3,0
147,75.24,3.79,1171.6,131.5,2.3,40.0,53.52,2,9.7,32.3,76.8,1
95,74.44,6.89,853.4,141.6,0.91,32.4,49.13,1,19.0,38.8,67.3,1
198,109.84,8.38,692.3,154.5,2.4,60.4,86.24,2,6.9,25.3,79.8,1
51,99.76,6.0,1058.4,130.6,2.0,50.46,74.27,1,7.7,17.6,48.9,1
232,78.77100228162908,6.944413055938794,1205.2555163199236,82.48432725269213,1.2147434079639319,36.85403353058761,69.66749579637079,1,23.854532853402553,27.10393386608375,54.873080104728466,0
160,63.1,6.02,1204.1,72.8,0.67,35.66,55.13,0,24.9,18.3,25.6,0
167,46.79,9.38,937.5,181.5,1.09,23.46,40.83,2,15.2,28.4,36.6,1
127,107.47,7.48,773.4,169.3,1.58,51.77,89.94,1,15.3,16.6,71.7,1
38,91.58,7.7,1206.2,90.4,1.66,37.83,81.55,2,23.0,34.3,78.8,0
81,86.1,5.7,1195.7,88.7,1.84,35.98,69.8,0,17.8,34.9,22.8,1
103,75.77,7.64,1313.8,70.2,1.67,44.37,57.77,0,29.4,37.6,38.5,0
128,30.63,6.23,556.4,80.2,1.77,14.54,24.43,2,24.8,39.4,47.6,0
10,31.85,7.07,819.3,55.9,2.47,14.15,23.18,2,5.5,24.4,28.9,0
219,35.94179558929335,4.917743838243063,1219.0717996842848,146.82513210761994,1.178051341551156,15.331538881537572,28.49533528982919,1,22.72666621166763,27.084103229101157,49.534868574878615,0
184,53.21,8.28,1133.4,77.2,1.96,22.37,42.41,2,6.4,21.6,64.0,1
216,86.1401098175507,8.2313543619775,590.6427011609943,80.90624399296092,1.97624998030479,43.532709984448445,58.138024547521695,0,23.728125541618276,37.60625029542815,35.948962485740125,0
177,64.81,3.65,1426.6,158.3,0.6,27.31,48.9,2,0.0,32.8,41.8,1
150,111.74,6.77,1020.2,67.5,1.7,60.53,96.11,1,6.7,14.5,53.5,0
158,51.39,9.61,1255.1,184.1,0.83,29.52,35.1,1,4.2,32.3,47.1,1
221,79.56897864408697,4.854202606929555,584.0849381689784,144.3569207894481,1.3540053475478064,38.9479338240959,70.65328322292478,1,22.47898696535222,22.484971591152277,48.05991310234815,0
41,74.57,9.7,1486.6,98.3,1.83,41.62,62.12,0,4.6,21.8,55.1,1
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
6,35.23,4.16,889.2,81.0,2.37,18.97,28.36,0,15.7,22.1,56.1,1
143,57.08,6.32,1171.7,125.4,2.16,29.29,46.7,2,21.6,14.5,27.6,0
89,72.5,7.34,1390.3,78.1,0.99,32.36,45.21,1,29.9,39.3,63.9,0
111,44.51,4.01,918.2,139.3,1.04,19.8,38.65,0,7.3,21.3,61.0,1
59,59.28,4.13,618.8,135.6,0.63,31.15,45.92,0,13.4,23.5,66.8,1
112,113.67,3.66,1432.7,120.7,1.75,50.56,86.88,1,20.1,26.5,52.7,0
1,115.56,4.05,1402.6,91.8,0.81,58.75,70.19,0,2.7,15.2,33.5,1
128,30.63,6.23,556.4,80.2,1.77,14.54,24.43,2,24.8,39.4,47.6,0
47,76.81,9.78,1253.4,151.9,2.49,31.1,46.84,2,9.4,34.3,71.2,1
139,117.46,4.14,629.2,106.5,1.65,60.9,71.56,0,16.2,30.6,52.7,1
196,95.34,9.08,1167.6,189.8,2.33,56.7,69.53,2,18.5,22.1,63.5,1
36,57.42,5.33,572.8,129.9,2.33,26.87,49.34,1,20.1,17.3,32.2,0
159,95.54,7.24,1120.3,168.3,1.98,38.77,74.3,0,26.9,36.4,43.8,0
8,84.1,3.53,1405.4,125.5,1.4,37.84,57.36,0,25.8,20.6,39.3,0
232,78.77100228162908,6.944413055938794,1205.2555163199236,82.48432725269213,1.2147434079639319,36.85403353058761,69.66749579637079,1,23.854532853402553,27.10393386608375,54.873080104728466,0
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
146,84.86,7.63,613.6,107.6,0.77,47.48,59.72,2,24.6,32.7,35.3,0
47,76.81,9.78,1253.4,151.9,2.49,31.1,46.84,2,9.4,34.3,71.2,1
207,50.07753055511682,7.449217655544451,1124.762699360684,174.49814614845823,2.025821284890389,27.572178323323886,36.51914350148278,1,25.817167238424485,15.740674840171051,29.808027463749713,0
130,67.57,5.81,1312.9,74.6,0.78,36.8,51.8,0,28.3,26.7,37.4,0
147,75.24,3.79,1171.6,131.5,2.3,40.0,53.52,2,9.7,32.3,76.8,1
151,51.56,9.07,1352.2,191.0,1.83,29.26,39.89,1,28.7,12.8,53.2,0
53,110.53,5.56,1406.4,161.8,2.3,61.87,70.47,1,1.8,34.8,76.2,1
119,78.54,5.13,650.4,159.6,0.78,33.45,48.55,0,4.8,10.4,56.8,1
160,63.1,6.02,1204.1,72.8,0.67,35.66,55.13,0,24.9,18.3,25.6,0
151,51.56,9.07,1352.2,191.0,1.83,29.26,39.89,1,28.7,12.8,53.2,0
115,108.43,8.02,526.4,189.4,1.37,55.95,85.99,2,23.6,18.2,44.2,0
74,93.62,6.82,1027.7,111.6,0.55,55.94,69.67,1,18.5,39.7,78.5,1
112,113.67,3.66,1432.7,120.7,1.75,50.56,86.88,1,20.1,26.5,52.7,0
199,100.19,8.4,540.9,188.4,1.39,42.68,81.36,2,7.0,31.7,78.8,1
163,78.22,7.05,514.5,161.6,1.28,42.92,61.75,0,24.8,29.7,31.2,0
165,105.18,6.01,1089.9,135.5,1.21,59.28,67.26,0,3.7,32.3,41.4,1
103,75.77,7.64,1313.8,70.2,1.67,44.37,57.77,0,29.4,37.6,38.5,0
83,35.72,4.11,1127.6,150.3,0.71,20.57,21.54,0,6.9,22.7,53.7,1
226,101.17251792333414,7.465742683484602,1357.3221610156438,97.92779863506064,0.9382843486983512,45.811453399331235,77.58100865858609,2,24.667831538094084,25.274186090876572,20.922319294841174,0
111,44.51,4.01,918.2,139.3,1.04,19.8,38.65,0,7.3,21.3,61.0,1
216,86.1401098175507,8.2313543619775,590.6427011609943,80.90624399296092,1.97624998030479,43.532709984448445,58.138024547521695,0,23.728125541618276,37.60625029542815,35.948962485740125,0
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
152,43.04,7.78,1051.9,144.2,0.85,23.22,31.49,1,17.2,27.3,25.6,1
92,98.47,8.85,777.4,126.1,2.16,51.36,75.85,0,17.4,17.7,72.9,1
145,33.32,7.5,858.2,184.9,0.52,19.18,24.25,1,6.4,22.4,29.7,1
127,107.47,7.48,773.4,169.3,1.58,51.77,89.94,1,15.3,16.6,71.7,1
109,36.93,5.26,1225.7,152.2,1.26,15.91,31.19,2,22.1,28.0,45.1,0
81,86.1,5.7,1195.7,88.7,1.84,35.98,69.8,0,17.8,34.9,22.8,1
193,86.98,8.55,845.7,141.7,1.68,45.59,65.75,0,8.0,15.0,79.3,1
53,110.53,5.56,1406.4,161.8,2.3,61.87,70.47,1,1.8,34.8,76.2,1
162,87.02,6.48,636.4,87.3,0.99,40.64,68.48,0,28.6,36.4,31.7,0
207,50.07753055511682,7.449217655544451,1124.762699360684,174.49814614845823,2.025821284890389,27.572178323323886,36.51914350148278,1,25.817167238424485,15.740674840171051,29.808027463749713,0
188,77.67,8.38,628.0,119.3,0.99,35.74,69.2,0,8.9,14.1,78.1,1
168,33.67,4.77,1404.2,101.3,1.63,13.51,22.02,2,7.0,30.6,38.7,1
227,86.1016633110989,6.968929255664932,626.7064460615996,95.93066425217226,0.8964657076119261,43.54806618152011,64.7556345394567,0,26.89937650203502,34.826923264382394,33.230561148168476,0
160,63.1,6.02,1204.1,72.8,0.67,35.66,55.13,0,24.9,18.3,25.6,0
67,102.2,8.07,1368.6,74.1,0.86,43.14,76.03,2,23.2,29.8,20.8,0
32,35.85,7.25,1118.2,126.8,0.78,15.99,23.8,2,7.7,18.0,79.5,1
141,52.66,6.58,1106.2,95.2,1.61,24.73,38.9,0,20.2,39.0,65.2,0
20,85.07,7.77,1291.6,77.7,2.11,45.89,75.31,1,3.4,15.7,34.2,1
47,76.81,9.78,1253.4,151.9,2.49,31.1,46.84,2,9.4,34.3,71.2,1
147,75.24,3.79,1171.6,131.5,2.3,40.0,53.52,2,9.7,32.3,76.8,1
127,107.47,7.48,773.4,169.3,1.58,51.77,89.94,1,15.3,16.6,71.7,1
135,59.09,3.76,1444.8,181.6,1.04,24.54,46.98,2,17.0,18.1,67.6,1
134,114.86,3.8,1269.0,103.8,0.84,61.64,102.51,2,17.2,32.6,78.7,1
194,60.51,5.72,1396.8,52.7,1.22,24.76,42.42,0,5.3,15.4,49.1,0
144,55.64,6.09,1118.1,84.8,0.91,25.23,45.78,1,4.2,20.3,59.6,1
127,107.47,7.48,773.4,169.3,1.58,51.77,89.94,1,15.3,16.6,71.7,1
32,35.85,7.25,1118.2,126.8,0.78,15.99,23.8,2,7.7,18.0,79.5,1
175,45.69,5.57,1449.5,72.5,1.02,23.21,39.35,0,8.3,10.3,30.0,0
203,108.04420612696946,7.928931650379862,528.1032668271893,188.46044757452424,1.3532035320585338,55.70645121484874,85.94512193721889,2,23.610497792463416,18.39945805680491,44.56742273621958,0
186,103.55,5.33,575.9,137.5,1.88,55.67,86.16,2,22.6,33.4,38.8,0
114,87.01,8.93,545.2,102.3,1.6,45.12,64.01,1,7.7,14.9,33.6,1
213,50.733776514133645,7.947428378249525,1121.590625491461,109.38378113309417,0.9321223937855787,22.921883805280473,37.83488346721714,1,28.027042713620734,35.05541192335746,47.04060858829458,0
118,110.33,4.52,1487.3,68.6,2.03,49.99,68.9,1,15.2,24.9,52.9,0
21,42.55,7.19,1289.6,81.4,0.51,19.55,27.46,0,0.1,28.6,42.3,1
157,98.55,7.31,528.8,130.0,0.59,56.78,71.6,1,18.2,34.4,42.3,1
37,38.79,3.66,1321.9,86.4,1.22,21.14,28.78,2,24.3,29.6,53.9,0
229,51.87804718641031,7.119493416480415,1121.3543139681121,171.34909442706015,1.9220878164208048,28.774375127551743,36.06345719356282,1,25.002118557592038,14.888578492028039,28.455787606914065,0
108,50.59,8.67,1449.8,88.2,1.02,27.28,35.51,0,0.6,13.3,63.2,1
50,117.26,5.41,1277.1,63.0,0.63,67.42,98.38,2,19.1,37.9,47.7,0
181,40.21,8.03,1480.0,131.4,2.04,18.83,28.84,0,11.6,24.1,55.9,1
7,107.96,7.81,510.8,104.6,2.35,61.52,79.22,0,3.7,29.6,21.4,1
26,47.97,9.82,941.5,119.4,1.19,27.46,34.5,0,19.4,11.9,38.0,1
26,47.97,9.82,941.5,119.4,1.19,27.46,34.5,0,19.4,11.9,38.0,1
225,89.48374327409333,8.168850758582828,650.0889838149557,151.33245766979127,0.9664012479009256,37.7073551450699,73.2940272511428,0,23.172894435115225,26.028632375920846,32.24900674619853,0
20,85.07,7.77,1291.6,77.7,2.11,45.89,75.31,1,3.4,15.7,34.2,1
29,34.18,7.6,617.1,87.9,1.4,19.34,24.71,0,27.2,18.0,49.8,0
96,77.05,8.5,1083.7,93.3,1.09,34.22,50.1,1,22.6,24.3,57.5,0
27,76.28,6.06,1387.7,162.1,1.19,43.4,52.04,0,5.2,11.3,30.4,1
110,56.08,6.35,1113.4,164.0,1.68,31.58,35.0,1,23.1,12.9,25.3,0
191,110.75,6.18,1140.9,137.9,1.89,57.2,68.89,1,2.2,15.4,64.4,1
224,111.63614242929462,4.183687877487013,1465.9480908265011,88.97425765456585,1.9205030298794925,50.21290454631675,75.93126972416687,1,17.11619697710888,25.525696972117185,52.82178787848535,0
196,95.34,9.08,1167.6,189.8,2.33,56.7,69.53,2,18.5,22.1,63.5,1
60,64.98,7.5,617.5,103.4,2.05,37.35,44.23,0,21.7,36.5,20.4,0
47,76.81,9.78,1253.4,151.9,2.49,31.1,46.84,2,9.4,34.3,71.2,1
146,84.86,7.63,613.6,107.6,0.77,47.48,59.72,2,24.6,32.7,35.3,0
3,83.88,9.34,1326.5,63.3,1.71,45.84,58.47,0,12.0,35.4,23.2,0
34,116.91,4.77,584.1,66.1,1.5,48.56,93.0,1,22.0,13.8,64.4,0
191,110.75,6.18,1140.9,137.9,1.89,57.2,68.89,1,2.2,15.4,64.4,1
48,79.2,9.76,876.3,168.4,1.5,45.46,69.4,2,6.9,12.3,33.5,1
16,57.38,5.62,793.2,59.2,1.68,25.02,35.85,1,2.6,22.6,51.2,0
171,31.49,3.62,1283.7,177.0,2.37,18.78,20.6,1,3.7,25.7,73.8,1
219,35.94179558929335,4.917743838243063,1219.0717996842848,146.82513210761994,1.178051341551156,15.331538881537572,28.49533528982919,1,22.72666621166763,27.084103229101157,49.534868574878615,0
157,98.55,7.31,528.8,130.0,0.59,56.78,71.6,1,18.2,34.4,42.3,1
220,92.32547886128395,7.753527227658071,585.9805788415799,133.5090441600775,0.9600418887047251,50.16275799554837,68.04066736045522,2,24.28326351882546,28.107321022969145,38.11895468245342,0
45,89.63,9.53,1447.2,183.6,1.33,46.89,70.62,2,16.1,29.8,67.0,1
116,102.33,6.16,876.5,174.6,1.09,42.8,77.56,1,25.9,37.8,52.6,0
5,44.04,3.56,1395.5,119.1,1.97,23.42,36.6,0,24.7,33.8,56.0,0
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
123,39.9,5.32,1342.1,161.2,2.1,22.42,26.56,0,10.3,36.4,28.5,1
232,78.77100228162908,6.944413055938794,1205.2555163199236,82.48432725269213,1.2147434079639319,36.85403353058761,69.66749579637079,1,23.854532853402553,27.10393386608375,54.873080104728466,0
36,57.42,5.33,572.8,129.9,2.33,26.87,49.34,1,20.1,17.3,32.2,0
23,62.97,5.89,994.4,122.7,1.3,37.42,55.61,2,15.5,35.0,68.1,1
92,98.47,8.85,777.4,126.1,2.16,51.36,75.85,0,17.4,17.7,72.9,1
45,89.63,9.53,1447.2,183.6,1.33,46.89,70.62,2,16.1,29.8,67.0,1
180,60.7,4.27,959.1,154.1,1.17,35.97,39.4,2,10.9,35.3,50.4,1
94,99.39,4.33,963.7,67.2,1.84,44.34,83.51,1,28.8,12.1,69.7,0
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
187,79.97,4.65,628.9,110.1,1.37,33.07,51.12,0,18.6,16.5,67.9,1
224,111.63614242929462,4.183687877487013,1465.9480908265011,88.97425765456585,1.9205030298794925,50.21290454631675,75.93126972416687,1,17.11619697710888,25.525696972117185,52.82178787848535,0
115,108.43,8.02,526.4,189.4,1.37,55.95,85.99,2,23.6,18.2,44.2,0
190,38.38,9.94,638.8,73.0,2.1,15.87,25.75,2,5.1,10.1,27.1,0
212,52.99671989761016,8.599218174805685,627.0956340669512,89.70482274012589,2.072524962598477,27.673276067694218,35.904773823602845,0,14.221712417305586,24.606819748004064,23.418344988195937,0
159,95.54,7.24,1120.3,168.3,1.98,38.77,74.3,0,26.9,36.4,43.8,0
214,32.47595498593304,7.125486314542542,817.357978991011,57.691745573769566,2.3740549144368557,14.43667929180313,23.61059692014785,1,6.754221901638694,24.862385954521177,30.021285939713856,0
160,63.1,6.02,1204.1,72.8,0.67,35.66,55.13,0,24.9,18.3,25.6,0
66,42.68,8.03,785.7,86.9,0.81,19.11,30.63,1,27.2,32.4,48.3,0
127,107.47,7.48,773.4,169.3,1.58,51.77,89.94,1,15.3,16.6,71.7,1
17,77.23,8.35,828.7,91.5,1.3,39.66,62.1,0,24.5,33.7,42.4,0
24,71.05,5.22,557.6,142.7,1.57,41.84,51.58,2,17.8,28.9,66.0,1
233,65.79348860656924,7.7783162899583855,1127.255772285979,175.98159200277695,2.1372609386395283,30.495655228504823,52.01733469430684,0,27.26290985839891,24.968339460434294,37.02568264322032,0
222,77.41778816415074,3.535004152647915,1403.7486296261882,124.43244743511146,1.4950789003103861,35.43467062723549,53.89712636764277,0,25.616514402909782,22.80182716508263,42.08564497400605,0
53,110.53,5.56,1406.4,161.8,2.3,61.87,70.47,1,1.8,34.8,76.2,1
57,47.64,8.02,968.7,104.5,1.44,22.89,35.61,2,20.3,16.8,74.2,0
66,42.68,8.03,785.7,86.9,0.81,19.11,30.63,1,27.2,32.4,48.3,0
103,75.77,7.64,1313.8,70.2,1.67,44.37,57.77,0,29.4,37.6,38.5,0
173,50.38,7.94,1122.1,109.6,0.93,22.77,37.67,2,28.1,35.2,46.9,0
23,62.97,5.89,994.4,122.7,1.3,37.42,55.61,2,15.5,35.0,68.1,1
113,102.73,9.76,1366.1,111.8,1.32,52.12,86.83,1,2.8,21.7,78.8,1
31,45.35,6.77,1261.5,184.3,1.4,23.55,30.34,0,16.7,25.0,61.2,1
174,88.07,3.96,1362.4,169.6,0.56,46.4,59.37,2,26.3,35.0,53.5,0
85,59.27,3.73,1401.2,133.5,0.86,29.25,44.77,0,5.7,25.4,38.9,1
150,111.74,6.77,1020.2,67.5,1.7,60.53,96.11,1,6.7,14.5,53.5,0
193,86.98,8.55,845.7,141.7,1.68,45.59,65.75,0,8.0,15.0,79.3,1
126,103.62,7.1,914.8,71.0,1.04,43.25,67.83,1,7.2,29.1,25.9,0
154,118.71,3.96,1376.7,70.9,1.34,62.17,88.56,2,17.3,23.0,36.9,0
233,65.79348860656924,7.7783162899583855,1127.255772285979,175.98159200277695,2.1372609386395283,30.495655228504823,52.01733469430684,0,27.26290985839891,24.968339460434294,37.02568264322032,0
129,75.97,5.11,1364.7,74.5,1.02,34.33,56.94,0,8.4,32.4,65.0,0
217,60.35638170514974,5.917806909413903,955.3110856127869,75.6159662522202,0.5577225399644378,29.318156145647407,46.095746252219826,2,20.417562877442233,12.38100603907577,57.27983126110107,0
16,57.38,5.62,793.2,59.2,1.68,25.02,35.85,1,2.6,22.6,51.2,0
103,75.77,7.64,1313.8,70.2,1.67,44.37,57.77,0,29.4,37.6,38.5,0
160,63.1,6.02,1204.1,72.8,0.67,35.66,55.13,0,24.9,18.3,25.6,0
136,76.69,9.06,1349.6,108.9,0.54,43.73,50.6,0,11.7,26.2,49.8,1
42,33.09,9.45,874.3,81.7,0.86,15.35,27.51,1,7.1,38.7,55.2,1
175,45.69,5.57,1449.5,72.5,1.02,23.21,39.35,0,8.3,10.3,30.0,0
38,91.58,7.7,1206.2,90.4,1.66,37.83,81.55,2,23.0,34.3,78.8,0
220,92.32547886128395,7.753527227658071,585.9805788415799,133.5090441600775,0.9600418887047251,50.16275799554837,68.04066736045522,2,24.28326351882546,28.107321022969145,38.11895468245342,0
169,83.18,3.95,848.3,173.2,1.45,38.05,55.84,2,2.4,21.3,58.6,1
25,100.67,5.09,1049.5,105.3,2.34,49.82,79.69,1,23.8,16.0,64.0,0
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
49,46.64,9.04,583.5,124.8,1.69,18.85,36.61,1,6.2,18.4,42.6,1
152,43.04,7.78,1051.9,144.2,0.85,23.22,31.49,1,17.2,27.3,25.6,1
151,51.56,9.07,1352.2,191.0,1.83,29.26,39.89,1,28.7,12.8,53.2,0
12,104.92,7.74,1450.6,144.2,0.75,61.78,68.1,2,23.8,21.6,64.8,0
59,59.28,4.13,618.8,135.6,0.63,31.15,45.92,0,13.4,23.5,66.8,1
134,114.86,3.8,1269.0,103.8,0.84,61.64,102.51,2,17.2,32.6,78.7,1
56,37.96,9.59,511.4,92.6,0.57,21.01,25.06,1,17.9,23.5,23.0,1
35,102.76,8.2,1201.0,117.1,1.34,55.41,73.02,0,25.5,35.9,77.0,0
172,76.09,4.11,896.5,69.1,1.97,40.05,65.16,1,17.8,35.4,51.2,0
19,56.21,9.02,1252.4,162.2,1.17,22.87,38.33,0,15.8,30.4,64.1,1
64,55.28,9.2,1462.2,65.3,1.3,26.77,33.36,0,18.1,11.4,43.9,0
7,107.96,7.81,510.8,104.6,2.35,61.52,79.22,0,3.7,29.6,21.4,1
143,57.08,6.32,1171.7,125.4,2.16,29.29,46.7,2,21.6,14.5,27.6,0
141,52.66,6.58,1106.2,95.2,1.61,24.73,38.9,0,20.2,39.0,65.2,0
203,108.04420612696946,7.928931650379862,528.1032668271893,188.46044757452424,1.3532035320585338,55.70645121484874,85.94512193721889,2,23.610497792463416,18.39945805680491,44.56742273621958,0
114,87.01,8.93,545.2,102.3,1.6,45.12,64.01,1,7.7,14.9,33.6,1
214,32.47595498593304,7.125486314542542,817.357978991011,57.691745573769566,2.3740549144368557,14.43667929180313,23.61059692014785,1,6.754221901638694,24.862385954521177,30.021285939713856,0
142,74.75,4.63,728.6,162.1,1.8,40.04,64.32,0,16.0,24.7,21.1,1
91,94.19,3.74,1120.1,113.8,2.21,49.91,60.26,0,10.0,10.3,27.7,1
97,68.48,4.9,577.7,137.2,2.29,29.95,43.24,1,5.1,36.9,49.7,1
65,78.84,8.31,874.9,72.9,1.62,43.17,49.02,2,10.1,11.1,75.4,0
31,45.35,6.77,1261.5,184.3,1.4,23.55,30.34,0,16.7,25.0,61.2,1
214,32.47595498593304,7.125486314542542,817.357978991011,57.691745573769566,2.3740549144368557,14.43667929180313,23.61059692014785,1,6.754221901638694,24.862385954521177,30.021285939713856,0
190,38.38,9.94,638.8,73.0,2.1,15.87,25.75,2,5.1,10.1,27.1,0
85,59.27,3.73,1401.2,133.5,0.86,29.25,44.77,0,5.7,25.4,38.9,1
50,117.26,5.41,1277.1,63.0,0.63,67.42,98.38,2,19.1,37.9,47.7,0
152,43.04,7.78,1051.9,144.2,0.85,23.22,31.49,1,17.2,27.3,25.6,1
185,89.4,8.72,740.1,186.3,1.49,52.52,62.36,2,14.5,29.3,69.2,1
62,104.59,4.41,1246.0,140.9,1.55,57.91,72.49,0,10.2,39.6,33.5,1
189,51.77,8.74,651.9,192.1,2.14,28.04,38.11,1,12.9,29.9,71.4,1
124,50.51,9.71,1338.3,136.2,1.35,26.82,45.09,2,11.4,17.8,59.9,1
